2023-09-08 10:36:53,787 INFO    StreamThr :67498 [internal.py:wandb_internal():88] W&B internal server running at pid: 67498, started at: 2023-09-08 10:36:53.785812
2023-09-08 10:37:13,168 DEBUG   SenderThread:67498 [sender.py:send():303] send: exit
2023-09-08 10:37:13,169 INFO    SenderThread:67498 [sender.py:send_exit():442] handling exit code: 1
2023-09-08 10:37:13,169 INFO    SenderThread:67498 [sender.py:send_exit():444] handling runtime: 19
2023-09-08 10:37:13,180 INFO    SenderThread:67498 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-09-08 10:37:13,180 INFO    SenderThread:67498 [sender.py:send_exit():450] send defer
2023-09-08 10:37:13,180 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: poll_exit
2023-09-08 10:37:13,181 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,181 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 0
2023-09-08 10:37:13,182 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,182 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 0
2023-09-08 10:37:13,182 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 1
2023-09-08 10:37:13,183 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,183 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 1
2023-09-08 10:37:13,183 INFO    HandlerThread:67498 [system_monitor.py:finish():160] Stopping system monitor
2023-09-08 10:37:13,184 DEBUG   SystemMonitor:67498 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-09-08 10:37:13,184 INFO    HandlerThread:67498 [interfaces.py:finish():173] Joined cpu
2023-09-08 10:37:13,184 DEBUG   SystemMonitor:67498 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-09-08 10:37:13,184 INFO    HandlerThread:67498 [interfaces.py:finish():173] Joined disk
2023-09-08 10:37:13,185 DEBUG   SystemMonitor:67498 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-09-08 10:37:13,185 INFO    HandlerThread:67498 [interfaces.py:finish():173] Joined memory
2023-09-08 10:37:13,186 INFO    HandlerThread:67498 [interfaces.py:finish():173] Joined network
2023-09-08 10:37:13,187 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,187 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 1
2023-09-08 10:37:13,187 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 2
2023-09-08 10:37:13,187 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,187 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 2
2023-09-08 10:37:13,188 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,188 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 2
2023-09-08 10:37:13,188 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 3
2023-09-08 10:37:13,188 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,188 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 3
2023-09-08 10:37:13,188 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,188 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 3
2023-09-08 10:37:13,188 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 4
2023-09-08 10:37:13,188 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,189 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 4
2023-09-08 10:37:13,189 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,189 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 4
2023-09-08 10:37:13,189 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 5
2023-09-08 10:37:13,189 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,189 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 5
2023-09-08 10:37:13,189 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,190 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 5
2023-09-08 10:37:13,190 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 6
2023-09-08 10:37:13,190 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,190 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 6
2023-09-08 10:37:13,190 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,190 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 6
2023-09-08 10:37:13,190 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 7
2023-09-08 10:37:13,190 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,190 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 7
2023-09-08 10:37:13,191 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,191 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 7
2023-09-08 10:37:13,191 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 8
2023-09-08 10:37:13,191 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,191 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 8
2023-09-08 10:37:13,191 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,191 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 8
2023-09-08 10:37:13,191 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 9
2023-09-08 10:37:13,191 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,191 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 9
2023-09-08 10:37:13,192 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,192 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 9
2023-09-08 10:37:13,192 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 10
2023-09-08 10:37:13,192 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,192 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 10
2023-09-08 10:37:13,192 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,192 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 10
2023-09-08 10:37:13,192 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 11
2023-09-08 10:37:13,192 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,192 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 11
2023-09-08 10:37:13,193 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,193 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 11
2023-09-08 10:37:13,193 INFO    SenderThread:67498 [sender.py:transition_state():463] send defer: 12
2023-09-08 10:37:13,193 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: defer
2023-09-08 10:37:13,193 DEBUG   SenderThread:67498 [sender.py:send():303] send: final
2023-09-08 10:37:13,193 INFO    HandlerThread:67498 [handler.py:handle_request_defer():162] handle defer: 12
2023-09-08 10:37:13,194 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: defer
2023-09-08 10:37:13,194 INFO    SenderThread:67498 [sender.py:send_request_defer():459] handle sender defer: 12
2023-09-08 10:37:13,195 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: poll_exit
2023-09-08 10:37:13,195 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: server_info
2023-09-08 10:37:13,195 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: poll_exit
2023-09-08 10:37:13,195 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: get_summary
2023-09-08 10:37:13,196 DEBUG   SenderThread:67498 [sender.py:send_request():317] send_request: server_info
2023-09-08 10:37:13,196 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: sampled_history
2023-09-08 10:37:13,237 DEBUG   HandlerThread:67498 [handler.py:handle_request():139] handle_request: shutdown
2023-09-08 10:37:13,237 INFO    HandlerThread:67498 [handler.py:finish():814] shutting down handler
2023-09-08 10:37:14,193 INFO    WriterThread:67498 [datastore.py:close():279] close: /mainfs/home/gc2c20/myproject/jetron/experiments/wandb/offline-run-20230908_103653-k1xcrtnr/run-k1xcrtnr.wandb
2023-09-08 10:37:14,196 INFO    SenderThread:67498 [sender.py:finish():1331] shutting down sender
2023-09-08 10:37:15,241 INFO    MainThread:67498 [internal.py:handle_exit():78] Internal process exited
